,Player,TOI_GP_Proj,Goal_Proj,Assist_Proj,Shots_Proj,Hits_Proj,Shots_Blocked_Proj,Total_Goals,Total_Assists,Total_Shots,Total_Hits,Total_Shots_Blocked,Projected Fantasy Points
37,Jordan Eberle,16.787089803489767,0.9774346141766672,1.5234477872215322,7.757083218012664,2.0916982394666244,1.3601409116556478,21.87771019363078,34.09900642002084,173.62513679189595,46.81803491697022,30.4437435058184,140.57615561095355
38,Derek Stepan,10.49359698783313,0.6987857735556141,0.7582489799435352,8.14518815645832,2.739275739081578,2.028628569258252,9.777035051365115,10.609012282617364,113.96309587192681,38.32647419262776,28.383480858400834,75.33134511608645
39,Adam Henrique,17.847390908547176,1.0663760608598984,1.1636806781116216,8.244084185945674,1.6171733585232242,2.459266634485564,25.376040551577734,27.691551939975156,196.1805241993925,38.48310012860279,58.521990632014756,151.74003678313315
40,Gustav Nyquist,17.47074366579018,0.776338450188251,1.2012148190639815,5.609248344171627,2.538475870133272,1.9945569582998688,18.084280081514336,27.98148825522047,130.6636533050407,59.13208163852278,46.46185779370022,123.21444660256506
41,Derek Grant,15.09044528018697,0.5567390292897917,0.9200542285518234,5.805697169595683,3.425158010151661,2.391221961569314,11.201919809122682,18.512037321021236,116.8140739348267,68.9162127042503,48.11280555179078,99.37664998698354
42,Matt Martin,12.085994476392315,0.5065247911899836,0.6853801788312663,5.80796047404663,17.687867778741754,2.4378693551527864,8.16247443797055,11.044668074111284,93.59330427790995,285.0339630307073,39.28543408072356,131.84779229738757
43,Mike Hoffman,15.95439525847973,0.787093930603246,1.1599061587605364,7.4687878597124095,1.5657958453362602,1.464914766988035,16.7434768991928,24.67413509281405,158.87999148744885,33.308434414106785,31.162438950014458,113.99880510409217
44,Marcus Johansson,16.47595886503663,0.7587175574331252,1.162136532703359,6.48358788633999,1.50376473377871,1.245900246086249,16.667465688598984,25.52975161116912,142.43110308424997,33.034621195241044,27.369868272608073,109.57358112639187
45,Kyle Palmieri,16.880957352086433,1.0402919923195753,1.181637380745948,9.014947023719028,4.599374975980174,1.1451127479404928,23.414833008085036,26.596226973337956,202.90791498495923,103.52247042103318,25.774132615085282,156.47702249477746
46,Ryan O'Reilly,17.8208674168177,0.93488706571052,1.200069339932652,7.173990176948637,1.2582358125669348,1.5137683310989378,22.213997930299882,28.515035463903633,170.46230372393893,29.897138126462973,35.968886304388754,132.02511336320106
47,Jakob Silfverberg,15.58753850473055,0.5548513859871578,0.8500436013908117,6.20262786624128,0.8918486821424818,2.4438679702678474,11.531689791303911,17.666783156505474,128.91160092740085,18.535634231052175,50.79184811603702,90.28993355773582
48,John Tavares,17.518734632845714,1.540480504510283,1.8059324961617524,11.925791526564584,4.409917498751417,1.6540729199852635,35.98302555411725,42.18353622012054,278.5663693873666,103.00823255115839,38.6363527314641,219.2023259958523
49,Matt Duchene,18.08168633808249,1.2419946039398826,1.6931177865936766,9.408476269644924,1.443095436191846,1.4129808329531814,29.943142482709263,40.81923300082046,226.82815576934925,34.79146537751906,34.06543496424261,174.62678199401674
50,Evander Kane,18.42139292656864,1.329033520599629,1.2971477637994913,11.240847540287543,9.18131179164909,1.1348035261731222,32.64353159406217,31.8603581876937,276.09609248971924,225.51006946040772,27.87288220012094,229.51718241338
51,Brayden Schenn,18.06524744102766,1.0688511702459635,1.7439192237707293,6.565715351613685,5.626988810904674,1.4400492925333062,25.74541449083375,42.00577639277747,158.14836327234016,135.53726028918254,34.68646239585467,175.5896268637893
52,Nazem Kadri,17.29435750200151,1.2889947485638964,1.7015692198900707,10.984562917221954,3.663926620520488,1.2326727791277678,29.72311466648876,39.23672853757427,253.29461079155345,84.4870091151754,28.424378300295153,190.23445742230783
53,Chris Kreider,18.14023017813477,1.2955221186867112,1.1106597498272237,10.10249795583502,5.212476459929912,1.2527730605978291,31.334759245122367,26.86349801527389,244.348851057311,126.07403037498358,30.300788906947997,189.71393409032927
54,Reilly Smith,16.98328464894984,1.1015829006902744,1.4036722794910226,8.940190647289768,3.2117179869745915,1.472467868297134,24.94466128911837,31.78528783524842,202.44507010506834,72.72736104658888,33.34312125829681,158.80349851597367
55,Tomas Tatar,15.339217825062065,0.9127088840342332,1.1676063389878055,7.82937196072183,3.398163604685345,1.501968198869851,18.66698717742722,23.880223956876275,160.12858925192722,69.5002289832888,30.718689825041047,126.30107532679499
56,Marcus Foligno,15.391172568795364,0.7085697267925569,1.0190620302505105,4.529841501264513,12.944028581736417,2.252602195743705,14.540958589451236,20.912746087856753,92.9594296736709,265.6317035158996,46.22691883138494,151.19917627199808
57,Craig Smith,12.249309285282372,0.8641074138801955,0.9325756635993688,8.544587195407775,4.363986761170947,1.7206584703059578,14.112958624432022,15.231210313808157,139.55372169548443,71.27443140594751,28.10250370282471,103.18979176373635
58,Casey Cizikas,14.809225374872446,0.4968328683440821,0.6850783349629641,5.485564387177861,8.70963864157001,2.678150818520672,9.810279894602456,13.527305949211856,108.31594575745467,171.97733543561088,52.88178541249566,116.44163238980707
59,Nicolas Deslauriers,11.2973150428396,0.4823924785079859,0.5486888528247311,5.724815815412455,19.70938901101572,2.278895004927828,7.26631973866793,8.26494777447365,86.23339710526025,296.8842359457672,34.327193093630896,127.1587937879741
60,Erik Haula,16.48580286493812,0.7759503646229889,1.19074233704413,7.068299223207942,4.7169966652834425,2.1703255196057767,17.0562196588686,26.17379124192697,155.36878344560182,103.68463618457776,47.706078225286966,136.9761050235308
61,Anders Lee,17.06553534727188,1.104809257671648,1.0407586979762162,8.332371274460582,4.9470341816783865,2.037898281494229,25.138881918384953,23.6814724643917,189.59516868119988,112.56504892212631,46.37043354264585,161.0918990876546
62,Nic Dowd,13.97780040084346,0.7433875732114625,1.014676692783379,6.144922421847229,8.845267436519817,3.678434539998905,13.85456415842297,18.91059771081871,114.52333212166423,164.8498436263391,68.5552317168975,133.60182789388986
63,Mats Zuccarello,19.44869134953693,1.0017198825320368,1.8578676268103504,7.23838311325229,2.0040665621441813,1.7919774257451582,25.976187752079966,48.17745872284156,187.70277205245864,51.968629348093,46.46882114487375,171.66488986335784
64,Calle Jarnkrok,14.904895929085194,0.9173648304349372,1.2153097164187927,7.068590664831111,2.737593667803525,1.1390505570931098,18.2309697688475,24.152086459770864,140.47547763281446,54.404731619645545,22.636573348585753,114.9932216477273
65,Jason Zucker,15.737694806042292,1.0777164644797073,1.1050339004289853,9.377250725838728,8.363149095458063,1.6263559614737808,22.614363740571402,23.187581700375862,196.7684133906513,175.4889174423302,34.12679169021578,170.012339812318
66,Tyler Toffoli,16.581702497337602,1.262087511558755,1.617942390892647,10.070932374039112,3.044448654220392,0.9372180724702748,27.90341285636321,35.770985844817304,222.65760599616328,67.30952247026984,20.72089500377372,169.24981742509544
67,Evgeny Kuznetsov,18.02013097852284,0.842560211510906,1.6021303364075694,7.419578311897822,1.862045512116772,1.1905299047956055,20.244060491624577,38.49413134230568,178.2690306477415,44.73907202175316,28.604673091020185,141.88544626568356
68,Charlie Coyle,16.96054423473579,0.7803104457015332,1.2157987311341965,6.558369379222766,3.1354287013716986,2.2691993088236204,17.64598644152967,27.494144213249573,148.31135195205923,70.90476957929984,51.315807006313186,130.41909923072697
69,Brock Nelson,18.060061646500287,1.3286799803117764,1.6260716008847595,9.21060800089692,1.979587377231323,1.8104564598868245,31.994723137201962,39.15593780480289,221.79219773059623,47.66862675657535,43.595940365147634,181.40957529228663
70,Kevin Hayes,17.437996074224543,0.8040677216864347,1.3791221164854528,7.711636153920023,2.3859933761196954,1.0118430982985869,18.69510636557163,32.06550140419942,179.3006413038739,55.475924167868016,23.526021301149274,134.03136082856548
71,Vladimir Tarasenko,16.77772860998818,1.3261183086942232,1.9033706866610351,11.078248691358446,3.8658798960515672,1.9260259111851004,29.665670784010942,42.578982433340926,247.823800023425,86.48091164635002,43.08578671155842,196.25794859669617
72,Austin Watson,11.457550603962083,0.6053859014608638,0.5651491849096721,6.163209708216738,12.885505488385162,4.353925348979768,9.248319467884066,8.633633846520658,94.15371615296488,196.84844158773885,66.51376001574529,116.50925222140104
73,Jaden Schwartz,17.38123658476945,0.9361348695007202,1.106518499260956,8.417343185652356,3.004157326907085,1.2610064487044474,21.69490885605906,25.643546428104955,195.07177776669408,69.6212923157875,29.223801893135924,142.51258213412746
74,Jeff Skinner,17.235550889639185,1.3903195011925384,1.7419122008370562,10.98878763048545,1.2298475673991962,0.840029106313148,31.95056335421569,40.03042184374729,252.53041122755945,28.26280044587707,19.304485880851185,178.9559729407506
75,Zach Hyman,19.495868600761888,1.2294579925221978,1.4484863817452596,9.713783922033858,2.980575342731105,1.0152477176882158,31.95913529649235,37.65266689133147,252.50487328022075,77.4785403154086,26.390848135030474,190.66450291698115
76,Taylor Hall,16.085746823982724,1.0608206356923873,1.4413465771951666,9.19107308131074,2.358502331688836,1.881807203192186,22.752122895205535,30.913514835167362,197.12703283558312,50.58436185509273,40.36036565612869,148.43570071227958
77,Ryan Johansen,15.961043763469329,0.9406339312720584,1.3884418120420017,5.719113026800677,3.387814490894883,1.4598253245376889,20.017999123250036,29.547974033377393,121.71068441199085,72.09740713558506,31.06711452262249,125.80277379742707
78,Tyler Seguin,16.72492049721913,1.0103351636887066,1.3110432476871658,8.815891219516505,3.953944160877081,1.2600019124412496,22.530367050984662,29.236125447978427,196.59343967806103,88.17253565481732,28.09790908256528,152.51283065380866
79,Mikael Granlund,17.847091928652958,0.6414710486022744,1.3179387002772711,5.444367977440332,3.361877414819129,2.186080221155333,15.264523698632269,31.36183085357047,129.55484771572264,79.99964703351887,52.02023289382562,127.28456016160179
80,Nino Niederreiter,16.207154447913545,1.096440271260366,1.0859789929637964,8.504586659299662,7.087170381184711,1.3969336698041073,23.693569092305296,23.46750568820515,183.7801993372463,153.1504866220519,30.18709298667444,162.6340886093089
81,Bryan Rust,17.763195041718657,1.116741890450526,1.311974787240595,9.714405420012548,3.5672273389133013,1.795769870332788,26.449205348440405,31.073152047429367,230.07850425334902,84.48713997235731,42.531480609017514,173.24584395299115
82,Jesper Fast,15.05132217853822,0.6447448726217888,0.9629503303034832,5.14642218326985,5.17069521572297,1.9260576990512608,12.939017067721505,19.324900884436698,103.28061112956078,103.76773277183014,38.65295328383271,106.6282593161856
83,Mark Stone,18.81927908422847,1.1294372225395373,1.5465769920530574,8.424125616434061,2.2010376753025747,1.8083170504937505,28.340259065449878,38.807285384924114,211.38129468836104,55.22925638189413,45.374964328014336,173.48418236539126
84,Colin Blackwell,12.614885209868737,0.51696027004623,0.83906093905956,5.605633744764994,5.417137110398867,1.7793030941195518,8.695192619594579,14.112876573761355,94.28590162503602,91.11541708506898,29.927605714509887,85.33549291910423
85,Ondrej Palat,15.80135597216596,0.851349074613498,1.2832171006014983,7.009110897615785,5.442593800513571,2.805583977780356,17.936626379389278,27.035426928233296,147.67127512215293,114.66714940509138,59.10937485695035,143.27062953306051
86,Travis Boyd,16.541030184212943,0.698403269918045,0.9793670584853276,4.14443979732743,2.331267493103869,2.524523399077381,15.403079424623202,21.59965343443953,91.40440504566186,51.41542129454071,55.67762365985443,102.03017478370018
87,Johnny Gaudreau,18.871014108894038,1.2530588746344806,2.1014017579768995,9.991178835477069,0.5226901253186773,0.7353188267130832,31.528655603336226,52.8741096309824,251.39156902502836,13.151590305957804,18.501615937917336,186.69261465488074
88,Sean Kuraly,15.400683167463235,0.5997125094572003,0.7224020556652738,5.613489030485214,10.234862702649346,2.451258946844108,12.314643132952856,14.833980238433362,115.26875469671086,210.16517032798544,50.334749869007624,133.40543522776505
89,Vincent Trocheck,18.731115383871888,1.014499958575914,1.3791162516866693,8.30590890680169,6.810096999360754,1.7521042976727483,25.336954374691594,34.44318085082121,207.43858413497554,170.08095022718135,43.758490352381415,190.43659577883898
90,Adam Lowry,15.791792185096764,0.6829248795209849,0.8415761113064014,6.411091667824422,8.165840991712559,2.086526145139971,14.379477033903516,17.719993410256738,134.99016973051826,171.93768527689224,43.93331636376196,134.1942403208569
91,Nick Cousins,12.088944923090631,0.745226354287691,1.1158730805434165,7.237335342096903,5.450443946754069,2.237527780991668,12.01200046962603,17.986304282465117,116.65566445406233,87.85348890493688,36.0658001443913,102.15404359756481
92,Blake Coleman,15.401894812351385,0.976367206960067,1.0018417207050987,9.782892884323498,5.781105097462074,1.95815202534941,20.050540026437687,20.57368106790006,200.90011621980182,118.7199634803457,40.212335361365916,150.63286488615378
93,Jean-Gabriel Pageau,17.449936035540144,0.7224715094424786,1.136930058453227,5.677169303359342,7.855461734085901,2.624888098756941,16.809442169695185,26.452475729188972,132.0883216087367,182.76973971924298,61.072172565012266,154.0539185418273
94,Boone Jenner,19.628980653855304,1.0182525717334965,1.0491631503088468,8.304297779598254,5.036492286205323,2.806331025712231,26.649680041726953,27.458670906866985,217.33986727945026,131.81494619895435,73.44722321602573,186.40854016392845
95,Brandon Saad,16.611278571323105,0.9695286564450964,1.158834046758623,7.599524147836498,1.34682874208773,1.4115217103576263,21.473480793453483,25.666286891521533,168.31708350561186,29.830063230245287,31.262907120294635,125.96576194246644
96,Matt Nieto,14.119277804136257,0.5189681984295736,0.7382497198927719,5.639916432340312,3.313591585338884,2.060560770823561,9.769941553519013,13.898070511989095,106.17539586710122,62.38069349713064,38.79150660741734,85.27485261193942
97,William Karlsson,17.399103564137654,0.8032342025063733,1.3013726383368789,7.298120353073233,2.2052029414033485,2.0373483315633885,18.634073434221207,30.190289746611214,169.30766912888274,51.15807247655711,47.26404615612594,134.39088355544507
98,Nikita Kucherov,19.529768079520576,1.4899557161794317,2.634816832608553,11.0143537250007,2.2861221063408235,0.9484332815003256,38.79798611432038,68.60981556381604,286.8103650600896,59.529912717735144,24.696909368800014,238.965084579113
99,Ryan Nugent-Hopkins,19.223359021375337,1.1188572257095069,1.996233849822288,8.02019735091422,1.996024261519263,1.2768596992545211,28.67759219129844,51.16575998100814,205.56684413187662,51.160387992747154,32.72737655826,180.88459653432594
100,Jonathan Huberdeau,17.055072317335277,1.0230939387252938,1.949606710978536,7.7737350021905,3.209298843613344,1.249044191742521,23.26525481651636,44.334244594801476,176.77548351754595,72.97976515435474,28.40338535695505,160.4044127350481
101,Ryan Strome,17.08482406391265,0.7672592837301233,1.1903826000923738,6.149559014279735,1.5857412281067464,1.0692225121156258,17.47798649857706,27.116636388428127,140.08551177282314,36.122813190795384,24.356638006226902,112.2138501280436
102,Mika Zibanejad,19.37153230417485,1.1984526031054077,1.806159509812984,8.552563122426987,2.662361711591194,1.76244530730628,30.954484421438462,46.65076972111311,220.9016704127852,68.7653678686494,45.52168827309997,192.35692020262366
103,Mark Scheifele,19.89214174270604,1.211244858915952,1.4393318422450043,7.985797355858408,1.884938702943787,1.6035663206798048,32.12567255824013,38.17519069430378,211.80615057501677,49.99395714036038,42.531158059723055,178.50935225455913
104,J.T. Miller,20.033624173744105,1.1612196956030112,1.88030442261416,8.051538523342668,6.596464821799264,1.8675116242381848,31.017918619813678,50.225749513174655,215.0686623960928,176.20146282033377,49.8840346934483,222.5501267302707
105,Joel Armia,15.11086657410912,0.6995696778508592,0.7453821751929489,7.465310819622325,4.511118076493988,2.1485086272088374,14.094805415062446,15.017827461413173,150.40975430608822,90.88920447193658,43.2877695987668,114.35412038573597
106,Phillip Danault,18.01954120597245,0.8847624661661427,1.2586139854381937,7.442237610580926,3.2243901669340915,2.5508130228594696,21.257351622104817,30.239528764022317,178.80760971800123,77.46937530293499,61.285973832196476,152.1449717215151
107,Vladislav Namestnikov,13.47435670327066,0.7009104553740336,0.9653737920342408,5.731394743807588,5.574314015484749,2.241612687178816,12.592423323682134,17.343721101144517,102.96914291375201,100.14706056091002,40.27238525016592,103.37571492971577
108,Rickard Rakell,18.09030261578478,1.0757373563246198,1.2588554970336168,9.110899957834707,5.205139205657451,2.05488640517418,25.947219081355563,30.364102521176378,219.75858311916085,125.55005785017185,49.56468921421741,180.976873229775
109,Jonathan Marchessault,17.091265024494213,1.2381330359532647,1.5058003960441355,10.810043452414584,3.31133305090757,0.9021737131148544,28.215013137411823,34.314711523704894,246.34309009535474,75.45982767657102,20.55905337197065,176.33523058450263
110,Barclay Goodrow,14.809860894874056,0.6381157035517132,0.9677445844799936,5.713627621185063,5.971411976969728,2.846690527983159,12.600539739247417,19.109550237221868,112.82404036648126,117.9143742998754,56.21212097358156,116.04826362570125
111,Luke Glendening,13.008676675188656,0.3865534131433297,0.3908527342612139,5.716768101155068,8.020792309439903,3.5774849171203087,6.704731159029596,6.779302463490086,99.15678380661132,139.11985844312457,62.05112612957625,95.27070687637732
112,Yanni Gourde,17.169322261745783,0.727958559238809,1.278412010196589,5.6003140295686045,4.53298644393743,1.968556610715264,16.664740129023027,29.26595704846863,128.20479512085262,103.77107341878236,45.065043786480544,131.85566538804358
113,Scott Laughton,17.833716146041148,0.6829684792161089,1.043907929682911,5.931386033510076,6.734400429914615,2.3627261672597952,16.23982132671132,24.822343600755357,141.0382064989488,160.1325142411663,56.18158373031324,146.6400623717851
